zipcode, #_of_Chick_fil_a, #_of_Tacobells, #_of_Starbucks
79821, 0, 0, 0 
79830, 0, 0, 0 
79831, 0, 0, 0 
79832, 0, 0, 0 
79834, 0, 0, 0 
79835, 0, 0, 0 
79836, 0, 0, 0 
79837, 0, 0, 0 
79838, 0, 0, 0 
79839, 0, 0, 0 
79842, 0, 0, 0 
79843, 0, 0, 0 
79845, 0, 0, 0 
79846, 0, 0, 0 
79847, 0, 0, 0 
79848, 0, 0, 0 
79849, 0, 0, 0 
79851, 0, 0, 0 
79852, 0, 0, 0 
79853, 0, 0, 0 
79854, 0, 0, 0 
79855, 0, 0, 0 
79901, 0, 0, 1 
79902, 0, 1, 1 
79903, 0, 0, 0 
79904, 0, 1, 0 
79905, 0, 0, 0 
79906, 0, 0, 2 
79907, 0, 1, 0 
79908, 0, 0, 0 
79910, 0, 0, 0 
79911, 0, 0, 0 
79912, 2, 3, 3 
79913, 0, 0, 0 
79914, 0, 0, 0 
79915, 0, 0, 0 
79916, 0, 0, 0 
79917, 0, 0, 0 
79918, 0, 0, 0 
79920, 0, 0, 0 
79922, 0, 0, 0 
79923, 0, 0, 0 
79924, 1, 2, 1 
79925, 1, 2, 7 
79926, 0, 0, 0 
79927, 0, 0, 0 
79928, 0, 1, 0 
79929, 0, 0, 0 
79930, 0, 0, 0 
79931, 0, 0, 0 
79932, 0, 0, 2 
79934, 0, 1, 0 
79935, 0, 0, 0 
79936, 1, 3, 5 
79937, 0, 0, 0 
79938, 1, 2, 0 
79940, 0, 0, 0 
79941, 0, 0, 0 
79942, 0, 0, 0 
79943, 0, 0, 0 
79944, 0, 0, 0 
79945, 0, 0, 0 
79946, 0, 0, 0 
79947, 0, 0, 0 
79948, 0, 0, 0 
79949, 0, 0, 0 
79950, 0, 0, 0 
79951, 0, 0, 0 
79952, 0, 0, 0 
79953, 0, 0, 0 
79954, 0, 0, 0 
79955, 0, 0, 0 
79958, 0, 0, 0 
79960, 0, 0, 0 
79961, 0, 0, 0 
79968, 1, 0, 1 
79976, 0, 0, 0 
79978, 0, 0, 0 
79980, 0, 0, 0 
79990, 0, 0, 0 
79995, 0, 0, 0 
79996, 0, 0, 0 
79997, 0, 0, 0 
79998, 0, 0, 0 
79999, 0, 0, 0 
80001, 0, 0, 0 
80002, 1, 2, 1 
80003, 1, 3, 7 
80004, 0, 1, 0 
80005, 0, 0, 0 
80006, 0, 0, 0 
80007, 0, 0, 2 
80010, 0, 1, 0 
80011, 1, 1, 2 
80012, 3, 2, 7 
80013, 0, 2, 4 
80014, 0, 1, 1 
80015, 1, 1, 5 
80016, 1, 2, 7 
80017, 0, 0, 1 
80018, 0, 1, 0 
80019, 0, 0, 0 
80020, 0, 3, 3 
80021, 0, 2, 7 
80022, 0, 2, 3 
80023, 2, 1, 6 
80024, 0, 0, 0 
80025, 0, 0, 0 
80026, 0, 1, 2 
80027, 1, 0, 5 
80028, 0, 0, 0 
80030, 0, 0, 1 
80031, 0, 0, 3 
80033, 0, 1, 7 
80034, 0, 0, 0 
80035, 0, 0, 0 
80036, 0, 0, 0 
80037, 0, 0, 0 
80038, 0, 0, 0 
80040, 0, 0, 0 
80041, 0, 0, 0 
80042, 0, 0, 0 
80044, 0, 0, 0 
80045, 0, 0, 0 
80046, 0, 0, 0 
80047, 0, 0, 0 
80101, 0, 0, 0 
80102, 0, 1, 1 
80103, 0, 0, 0 
80104, 0, 2, 4 
80105, 0, 0, 0 
80106, 0, 0, 0 
80107, 0, 1, 1 
80108, 1, 1, 5 
80109, 0, 0, 0 
80110, 1, 1, 4 
80111, 0, 0, 6 
80112, 1, 2, 6 
80113, 1, 0, 4 
80116, 0, 0, 0 
80117, 0, 0, 0 
80118, 0, 0, 0 
80120, 1, 1, 4 
80121, 0, 1, 1 
80122, 1, 1, 5 
80123, 1, 3, 4 
80124, 2, 1, 7 
80125, 0, 1, 1 
80126, 1, 1, 6 
80127, 0, 1, 3 
80128, 1, 0, 4 
80129, 1, 0, 5 
80130, 0, 0, 0 
80131, 0, 0, 0 
80132, 0, 1, 2 
80133, 0, 0, 0 
80134, 0, 2, 7 
80135, 0, 0, 0 
80136, 0, 0, 0 
80137, 0, 0, 0 
80138, 1, 0, 1 
80150, 0, 0, 0 
80151, 0, 0, 0 
80155, 0, 0, 0 
80160, 0, 0, 0 
80161, 0, 0, 0 
80162, 0, 0, 0 
80163, 0, 0, 0 
80165, 0, 0, 0 
80166, 0, 0, 0 
80201, 0, 0, 0 
80202, 0, 0, 17 
80203, 0, 0, 2 
80204, 0, 0, 5 
80205, 0, 0, 1 
80206, 1, 0, 7 
80207, 1, 1, 3 
80208, 0, 0, 0 
80209, 0, 1, 3 
80210, 0, 1, 4 
80211, 0, 0, 4 
80212, 0, 0, 2 
80214, 1, 1, 3 
80215, 0, 2, 3 
80216, 0, 0, 2 
80217, 0, 0, 0 
80218, 0, 1, 3 
80219, 0, 2, 1 
80220, 0, 1, 3 
80221, 0, 2, 0 
80222, 0, 2, 7 
80223, 0, 0, 1 
80224, 0, 1, 1 
80225, 0, 0, 0 
80226, 1, 1, 3 
80227, 0, 2, 1 
80228, 0, 1, 3 
80229, 0, 1, 4 
80230, 0, 0, 2 
80231, 1, 0, 3 
80232, 0, 1, 4 
80233, 1, 2, 4 
80234, 0, 1, 2 
80235, 0, 0, 0 
80236, 0, 0, 0 
80237, 0, 1, 0 
80238, 0, 0, 1 
80239, 0, 2, 2 
80241, 0, 0, 4 
80243, 0, 0, 0 
80244, 0, 0, 0 
80246, 1, 0, 4 
80247, 0, 0, 0 
80248, 0, 0, 0 
80249, 1, 1, 2 
80250, 0, 0, 0 
80251, 0, 0, 0 
80252, 0, 0, 0 
80256, 0, 0, 0 
80257, 0, 0, 0 
80259, 0, 0, 0 
80260, 1, 0, 2 
80261, 0, 0, 0 
80262, 0, 0, 0 
80263, 0, 0, 0 
80264, 0, 0, 0 
80265, 0, 0, 0 
80266, 0, 0, 0 
80271, 0, 0, 0 
80273, 0, 0, 0 
80274, 0, 0, 0 
80279, 0, 0, 0 
80280, 0, 1, 0 
80281, 0, 0, 0 
80290, 0, 0, 1 
80291, 0, 0, 0 
80293, 0, 0, 0 
80294, 0, 0, 0 
80295, 0, 0, 0 
80299, 0, 0, 0 
80301, 0, 1, 5 
80302, 0, 0, 5 
80303, 0, 1, 2 
80304, 0, 0, 0 
80305, 0, 1, 2 
80306, 0, 0, 0 
80307, 0, 0, 0 
80308, 0, 0, 0 
80309, 0, 0, 1 
80310, 0, 0, 0 
80314, 0, 0, 0 
80321, 0, 0, 0 
80322, 0, 0, 0 
80323, 0, 0, 0 
80328, 0, 0, 0 
80329, 0, 0, 0 
80401, 1, 1, 7 
80402, 0, 0, 0 
80403, 0, 0, 1 
80419, 0, 0, 0 
80420, 0, 0, 0 
80421, 0, 0, 0 
80422, 0, 0, 1 
80423, 0, 0, 0 
80424, 0, 0, 1 
80425, 0, 0, 0 
80426, 0, 0, 0 
80427, 0, 0, 0 
80428, 0, 0, 0 
80429, 0, 0, 0 
80430, 0, 0, 0 
80432, 0, 0, 0 
80433, 0, 0, 3 
80434, 0, 0, 0 
80435, 0, 0, 3 
80436, 0, 1, 1 
80437, 0, 0, 0 
80438, 0, 0, 0 
80439, 0, 1, 2 
80440, 0, 0, 0 
80442, 0, 0, 1 
80443, 0, 1, 3 
80444, 0, 0, 0 
80446, 0, 0, 1 
80447, 0, 0, 0 
80448, 0, 0, 0 
80449, 0, 0, 0 
80451, 0, 0, 0 
80452, 0, 0, 1 
80453, 0, 0, 0 
80454, 0, 0, 0 
80455, 0, 0, 0 
80456, 0, 0, 0 
80457, 0, 0, 0 
80459, 0, 0, 0 
80461, 0, 0, 0 
80463, 0, 0, 0 
80465, 0, 0, 0 
80466, 0, 0, 0 
80467, 0, 0, 0 
80468, 0, 0, 0 
80469, 0, 0, 0 
80470, 0, 0, 0 
80471, 0, 0, 0 
80473, 0, 0, 0 
80474, 0, 0, 0 
80475, 0, 0, 0 
80476, 0, 0, 0 
80477, 0, 0, 1 
80478, 0, 0, 0 
80479, 0, 0, 0 
80480, 0, 0, 0 
80481, 0, 0, 0 
80482, 0, 0, 1 
80483, 0, 0, 0 
80487, 0, 0, 1 
80488, 0, 0, 1 
80497, 0, 0, 0 
80498, 0, 0, 1 
80501, 1, 3, 10 
80502, 0, 0, 0 
80503, 0, 0, 0 
80504, 0, 0, 4 
80510, 0, 1, 0 
80511, 0, 0, 0 
80512, 0, 0, 0 
80513, 0, 0, 0 
80514, 0, 0, 0 
80515, 0, 0, 0 
80516, 0, 0, 4 
80517, 0, 0, 2 
80520, 0, 0, 1 
80521, 0, 1, 2 
80522, 0, 0, 0 
80523, 0, 0, 0 
80524, 0, 2, 4 
80525, 1, 1, 7 
80526, 0, 0, 2 
80527, 0, 0, 0 
80528, 0, 0, 1 
80530, 0, 0, 0 
80532, 0, 0, 0 
80533, 0, 0, 0 
80534, 0, 1, 1 
80535, 0, 0, 0 
80536, 0, 0, 0 
80537, 0, 1, 5 
80538, 1, 2, 2 
80539, 0, 0, 0 
80540, 0, 0, 0 
80541, 0, 0, 0 
80542, 0, 0, 0 
80543, 0, 0, 0 
80544, 0, 0, 0 
80545, 0, 0, 0 
80546, 0, 0, 2 
80547, 1, 1, 1 
80549, 0, 0, 0 
80550, 0, 1, 2 
80551, 0, 0, 0 
80553, 0, 0, 0 
80601, 1, 2, 5 
80602, 0, 1, 0 
80603, 0, 0, 0 
80610, 0, 0, 0 
80611, 0, 0, 0 
80612, 0, 0, 0 
80614, 0, 0, 0 
80615, 0, 0, 0 
80620, 0, 0, 0 
80621, 0, 0, 1 
80622, 0, 0, 0 
80623, 0, 0, 0 
80624, 0, 0, 0 
80631, 0, 1, 1 
80632, 0, 0, 0 
80633, 0, 0, 0 
80634, 1, 3, 7 
80638, 0, 0, 0 
80639, 0, 0, 0 
80640, 0, 1, 0 
80642, 0, 0, 0 
80643, 0, 0, 0 
80644, 0, 0, 0 
80645, 0, 0, 0 
80646, 0, 0, 0 
80648, 0, 0, 0 
80649, 0, 0, 0 
80650, 0, 0, 0 
80651, 0, 0, 0 
80652, 0, 0, 0 
80653, 0, 0, 0 
80654, 0, 0, 0 
80701, 0, 1, 1 
80705, 0, 0, 0 
80720, 0, 0, 0 
80721, 0, 0, 0 
80722, 0, 0, 0 
80723, 0, 0, 0 
80726, 0, 0, 0 
80727, 0, 0, 0 
80728, 0, 0, 0 
80729, 0, 0, 0 
80731, 0, 0, 0 
80732, 0, 0, 0 
80733, 0, 0, 0 
80734, 0, 0, 0 
80735, 0, 0, 0 
80736, 0, 0, 0 
80737, 0, 0, 0 
80740, 0, 0, 0 
80741, 0, 0, 0 
80742, 0, 0, 0 
80743, 0, 0, 0 
80744, 0, 0, 0 
80745, 0, 0, 0 
80746, 0, 0, 0 
80747, 0, 0, 0 
80749, 0, 0, 0 
80750, 0, 1, 0 
80751, 0, 1, 1 
80754, 0, 0, 0 
80755, 0, 0, 0 
80757, 0, 0, 0 
80758, 0, 0, 0 
80759, 0, 0, 0 
80801, 0, 0, 1 
80802, 0, 0, 0 
80804, 0, 0, 0 
80805, 0, 0, 0 
80807, 0, 0, 0 
80808, 0, 0, 0 
80809, 0, 0, 0 
80810, 0, 0, 0 
80812, 0, 0, 0 
80813, 0, 0, 0 
80814, 0, 0, 0 
80815, 0, 0, 0 
80816, 0, 0, 0 
80817, 1, 2, 2 
80818, 0, 0, 0 
80819, 0, 0, 0 
80820, 0, 0, 0 
80821, 0, 0, 0 
80822, 0, 0, 0 
80823, 0, 0, 0 
80824, 0, 0, 0 
80825, 0, 0, 0 
80826, 0, 0, 0 
80827, 0, 0, 0 
80828, 0, 1, 0 
80829, 0, 0, 0 
80830, 0, 0, 0 
80831, 0, 0, 1 
80832, 0, 0, 0 
80833, 0, 0, 0 
80834, 0, 0, 0 
80835, 0, 0, 0 
80836, 0, 0, 0 
80840, 0, 0, 0 
80841, 0, 0, 0 
80860, 0, 0, 0 
80861, 0, 0, 0 
80862, 0, 0, 0 
80863, 0, 1, 1 
80864, 0, 0, 0 
80866, 0, 0, 1 
80901, 0, 0, 0 
80902, 0, 0, 0 
80903, 0, 1, 2 
80904, 0, 1, 3 
80905, 1, 0, 1 
80906, 0, 2, 4 
80907, 1, 2, 3 
80908, 0, 0, 0 
80909, 1, 2, 2 
80910, 0, 2, 0 
80911, 0, 0, 0 
80912, 0, 0, 0 
80913, 0, 0, 2 
80914, 0, 0, 1 
80915, 0, 1, 1 
80916, 0, 1, 2 
80917, 0, 0, 0 
80918, 0, 2, 5 
80919, 0, 0, 1 
80920, 2, 1, 8 
80921, 1, 1, 2 
80922, 1, 0, 4 
80923, 0, 1, 3 
80924, 0, 0, 1 
80925, 0, 0, 0 
80926, 0, 0, 0 
80927, 0, 0, 0 
80928, 0, 0, 0 
80929, 0, 0, 0 
80930, 0, 0, 0 
80931, 0, 0, 0 
80932, 0, 0, 0 
80933, 0, 0, 0 
80934, 0, 0, 0 
80935, 0, 0, 0 
80936, 0, 0, 0 
80937, 0, 0, 0 
80938, 0, 0, 0 
80939, 0, 0, 0 
80940, 0, 0, 0 
80941, 0, 0, 0 
80942, 0, 0, 0 
80943, 0, 0, 0 
80944, 0, 0, 0 
80945, 0, 0, 0 
80946, 0, 0, 0 
80947, 0, 0, 0 
80949, 0, 0, 0 
80950, 0, 0, 0 
80951, 0, 0, 0 
80960, 0, 1, 0 
80962, 0, 0, 0 
80970, 0, 0, 0 
80977, 0, 0, 0 
80995, 0, 0, 0 
80997, 0, 0, 0 
81001, 0, 0, 0 
81002, 0, 0, 0 
81003, 0, 1, 0 
81004, 0, 2, 1 
81005, 0, 1, 2 
81006, 0, 0, 0 
81007, 0, 1, 1 
81008, 1, 1, 2 
81009, 0, 0, 0 
81010, 0, 0, 0 
81011, 0, 0, 0 
81012, 0, 0, 0 
81019, 0, 0, 0 
81020, 0, 0, 0 
81021, 0, 0, 1 
81022, 0, 0, 0 
81023, 0, 0, 0 
81024, 0, 0, 0 
81025, 0, 0, 0 
81027, 0, 0, 0 
81029, 0, 0, 0 
81030, 0, 0, 0 
81033, 0, 0, 0 
81034, 0, 0, 0 
81036, 0, 0, 0 
81038, 0, 0, 0 
81039, 0, 0, 0 
81040, 0, 0, 0 
81041, 0, 0, 0 
81043, 0, 0, 0 
81044, 0, 0, 0 
81045, 0, 0, 0 
81046, 0, 0, 0 
81047, 0, 0, 0 
81049, 0, 0, 0 
81050, 0, 0, 0 
81052, 0, 0, 0 
81054, 0, 0, 0 
81055, 0, 0, 0 
81057, 0, 0, 0 
81058, 0, 0, 0 
81059, 0, 0, 0 
81062, 0, 0, 0 
81063, 0, 0, 0 
81064, 0, 0, 0 
81066, 0, 0, 0 
81067, 0, 0, 0 
81069, 0, 0, 0 
81071, 0, 0, 0 
81073, 0, 0, 0 
81075, 0, 0, 0 
81076, 0, 0, 0 
81077, 0, 0, 0 
81081, 0, 0, 0 
81082, 0, 0, 1 
81084, 0, 0, 0 
81087, 0, 0, 0 
81089, 0, 0, 0 
81090, 0, 0, 0 
81091, 0, 0, 0 
81092, 0, 0, 0 
81101, 0, 0, 1 
81102, 0, 0, 0 
81120, 0, 0, 0 
81121, 0, 0, 0 
81122, 0, 0, 0 
81123, 0, 0, 0 
81124, 0, 0, 0 
81125, 0, 0, 0 
81126, 0, 0, 0 
81127, 0, 0, 0 
81128, 0, 0, 0 
81129, 0, 0, 0 
81130, 0, 0, 0 
81131, 0, 0, 0 
81132, 0, 0, 0 
81133, 0, 0, 0 
81134, 0, 0, 0 
81135, 0, 0, 0 
81136, 0, 0, 0 
81137, 0, 0, 0 
81138, 0, 0, 0 
81140, 0, 0, 0 
81141, 0, 0, 0 
81143, 0, 0, 0 
81144, 0, 0, 0 
81146, 0, 0, 0 
81147, 0, 0, 1 
81148, 0, 0, 0 
81149, 0, 0, 0 
81151, 0, 0, 0 
81152, 0, 0, 0 
81153, 0, 0, 0 
81154, 0, 0, 0 
81155, 0, 0, 0 
81157, 0, 0, 0 
81201, 0, 0, 1 
81210, 0, 0, 0 
81211, 0, 0, 0 
81212, 0, 1, 1 
81215, 0, 0, 0 
81220, 0, 0, 0 
81221, 0, 0, 0 
81222, 0, 0, 0 
81223, 0, 0, 0 
81224, 0, 0, 0 
81225, 0, 0, 0 
81226, 0, 0, 0 
81227, 0, 0, 0 
81228, 0, 0, 0 
81230, 0, 0, 1 
81231, 0, 0, 0 
81232, 0, 0, 0 
81233, 0, 0, 0 
81235, 0, 0, 0 
81236, 0, 0, 0 
81237, 0, 0, 0 
81239, 0, 0, 0 
81240, 0, 0, 0 
81241, 0, 0, 0 
81242, 0, 0, 0 
81243, 0, 0, 0 
81244, 0, 0, 0 
81247, 0, 0, 0 
81248, 0, 0, 0 
81251, 0, 0, 0 
81252, 0, 0, 0 
81253, 0, 0, 0 
81290, 0, 0, 0 
81301, 0, 1, 4 
81302, 0, 0, 0 
81303, 0, 0, 0 
81320, 0, 0, 0 
81321, 0, 1, 1 
81323, 0, 0, 0 
81324, 0, 0, 0 
81325, 0, 0, 0 
81326, 0, 0, 0 
81327, 0, 0, 0 
81328, 0, 0, 0 
81329, 0, 0, 0 
81330, 0, 0, 0 
81331, 0, 0, 0 
81332, 0, 0, 0 
81334, 0, 0, 0 
81335, 0, 0, 0 
81401, 0, 1, 3 
81402, 0, 0, 0 
81403, 0, 0, 0 
81410, 0, 0, 0 
81411, 0, 0, 0 
81413, 0, 0, 0 
81414, 0, 0, 0 
81415, 0, 0, 0 
81416, 0, 1, 0 
81418, 0, 0, 0 
81419, 0, 0, 0 
81420, 0, 0, 0 
81422, 0, 0, 0 
81423, 0, 0, 0 
81424, 0, 0, 0 
81425, 0, 0, 0 
81426, 0, 0, 0 
81427, 0, 0, 0 
81428, 0, 0, 0 
81429, 0, 0, 0 
81430, 0, 0, 0 
81431, 0, 0, 0 
81432, 0, 0, 0 
81433, 0, 0, 0 
81434, 0, 0, 0 
81435, 0, 0, 1 
81501, 1, 1, 4 
81502, 0, 0, 0 
81503, 0, 0, 1 
81504, 0, 0, 2 
81505, 1, 1, 5 
81506, 0, 1, 1 
81507, 0, 0, 1 
81520, 0, 1, 1 
81521, 0, 1, 0 
81522, 0, 0, 0 
81523, 0, 0, 0 
81524, 0, 0, 0 
81525, 0, 0, 0 
81526, 0, 0, 0 
81527, 0, 0, 0 
81601, 0, 1, 5 
81602, 0, 0, 0 
81610, 0, 0, 0 
81611, 0, 0, 1 
81612, 0, 0, 0 
81615, 0, 0, 1 
81620, 0, 0, 4 
81621, 0, 0, 1 
81623, 0, 0, 1 
81624, 0, 0, 0 
81625, 0, 0, 1 
81626, 0, 0, 0 
81630, 0, 0, 0 
81631, 0, 1, 1 
81632, 0, 0, 1 
81633, 0, 0, 0 
81635, 0, 0, 0 
81636, 0, 0, 0 
81637, 0, 0, 0 
81638, 0, 0, 0 
81639, 0, 0, 0 
81640, 0, 0, 0 
81641, 0, 0, 0 
81642, 0, 0, 0 
81643, 0, 0, 0 
81645, 0, 0, 0 
81646, 0, 0, 0 
81647, 0, 0, 0 
81648, 0, 0, 0 
81649, 0, 0, 0 
81650, 0, 1, 2 
81652, 0, 0, 0 
81653, 0, 0, 0 
81654, 0, 0, 0 
81655, 0, 0, 0 
81656, 0, 0, 0 
81657, 0, 0, 3 
81658, 0, 0, 1 
82001, 0, 1, 2 
82002, 0, 0, 0 
82003, 0, 0, 0 
82005, 0, 0, 0 
82006, 0, 0, 0 
82007, 0, 0, 1 
82008, 0, 0, 0 
82009, 2, 1, 4 
82010, 0, 0, 0 
82050, 0, 0, 0 
82051, 0, 0, 0 
82052, 0, 0, 0 
82053, 0, 0, 0 
82054, 0, 0, 0 
82055, 0, 0, 0 
82058, 0, 0, 0 
82059, 0, 0, 1 
82060, 0, 0, 0 
82061, 0, 0, 0 
82063, 0, 0, 0 
82070, 0, 1, 2 
82071, 0, 0, 0 
82072, 0, 0, 1 
82073, 0, 0, 0 
82081, 0, 0, 0 
82082, 0, 0, 0 
82083, 0, 0, 0 
82084, 0, 0, 0 
82190, 0, 0, 0 
82201, 0, 0, 0 
82210, 0, 0, 0 
82212, 0, 0, 0 
82213, 0, 0, 0 
82214, 0, 0, 0 
82215, 0, 0, 0 
82217, 0, 0, 0 
82218, 0, 0, 0 
82219, 0, 0, 0 
82221, 0, 0, 0 
82222, 0, 0, 0 
82223, 0, 0, 0 
82224, 0, 0, 0 
82225, 0, 0, 0 
82227, 0, 0, 0 
82229, 0, 0, 0 
82240, 0, 0, 0 
82242, 0, 0, 0 
82243, 0, 0, 0 
82244, 0, 0, 0 
82301, 0, 0, 0 
82310, 0, 0, 0 
82321, 0, 0, 0 
82322, 0, 0, 0 
82323, 0, 0, 0 
82324, 0, 0, 0 
82325, 0, 0, 0 
82327, 0, 0, 0 
82329, 0, 0, 0 
82331, 0, 0, 0 
82332, 0, 0, 0 
82334, 0, 0, 0 
82335, 0, 0, 0 
82336, 0, 0, 0 
82401, 0, 0, 0 
82410, 0, 0, 0 
82411, 0, 0, 0 
82412, 0, 0, 0 
82414, 0, 0, 1 
82420, 0, 1, 0 
82421, 0, 0, 1 
82422, 0, 0, 0 
82423, 0, 0, 0 
82426, 0, 0, 0 
82428, 0, 0, 0 
82430, 0, 0, 0 
82431, 0, 0, 0 
82432, 0, 0, 0 
82433, 0, 0, 0 
82434, 0, 0, 0 
82435, 0, 0, 0 
82440, 0, 0, 0 
82441, 0, 0, 1 
82442, 0, 0, 0 
82443, 0, 0, 0 
82450, 0, 0, 0 
82501, 0, 0, 0 
82510, 0, 0, 0 
82512, 0, 0, 0 
82513, 0, 0, 0 
82514, 0, 0, 0 
82515, 0, 0, 0 
82516, 0, 0, 0 
82520, 0, 0, 1 
82523, 0, 0, 0 
82524, 0, 0, 0 
82601, 0, 0, 1 
82602, 0, 0, 0 
82604, 0, 1, 1 
82605, 0, 0, 0 
82609, 0, 1, 2 
82615, 0, 0, 0 
82620, 0, 0, 0 
82630, 0, 0, 0 
82633, 0, 0, 0 
82635, 0, 0, 0 
82636, 0, 0, 0 
82637, 0, 0, 0 
82638, 0, 0, 0 
82639, 0, 0, 0 
82640, 0, 0, 0 
82642, 0, 0, 0 
82643, 0, 0, 0 
82644, 0, 0, 0 
82646, 0, 0, 0 
82648, 0, 0, 0 
82649, 0, 0, 0 
82701, 0, 0, 0 
82710, 0, 0, 0 
82711, 0, 0, 0 
82712, 0, 0, 0 
82714, 0, 0, 0 
82715, 0, 0, 0 
82716, 0, 0, 1 
82717, 0, 0, 0 
82718, 0, 0, 1 
82720, 0, 0, 0 
82721, 0, 0, 0 
82723, 0, 0, 0 
82725, 0, 0, 0 
82727, 0, 0, 0 
82729, 0, 0, 0 
82730, 0, 0, 0 
82731, 0, 0, 0 
82732, 0, 0, 0 
82801, 0, 0, 1 
82831, 0, 0, 0 
82832, 0, 0, 0 
82833, 0, 0, 0 
82834, 0, 0, 0 
82835, 0, 0, 0 
82836, 0, 0, 0 
82837, 0, 0, 0 
82838, 0, 0, 0 
82839, 0, 0, 0 
82840, 0, 0, 0 
82842, 0, 0, 0 
82844, 0, 0, 0 
82845, 0, 0, 0 
82901, 0, 0, 1 
82902, 0, 0, 0 
82922, 0, 0, 0 
82923, 0, 0, 0 
82925, 0, 0, 0 
82929, 0, 0, 0 
82930, 0, 0, 0 
82931, 0, 0, 0 
82932, 0, 0, 0 
82933, 0, 0, 0 
82934, 0, 0, 0 
82935, 0, 0, 0 
82936, 0, 0, 0 
82937, 0, 0, 0 
82938, 0, 0, 0 
82939, 0, 0, 0 
82941, 0, 0, 0 
82942, 0, 0, 0 
82943, 0, 0, 0 
82944, 0, 0, 0 
82945, 0, 0, 0 
83001, 0, 0, 3 
83002, 0, 0, 0 
83011, 0, 0, 0 
83012, 0, 0, 0 
83013, 0, 0, 0 
83014, 0, 0, 0 
83025, 0, 0, 0 
83101, 0, 0, 0 
83110, 0, 0, 0 
83111, 0, 0, 0 
83112, 0, 0, 0 
83113, 0, 0, 0 
83114, 0, 0, 0 
83115, 0, 0, 0 
83116, 0, 0, 0 
83118, 0, 0, 0 
83119, 0, 0, 0 
83120, 0, 0, 0 
83121, 0, 0, 0 
83122, 0, 0, 0 
83123, 0, 0, 0 
83124, 0, 0, 0 
83126, 0, 0, 0 
83127, 0, 0, 0 
83128, 0, 0, 0 
83201, 0, 2, 3 
83202, 0, 0, 1 
83203, 0, 0, 0 
83204, 0, 0, 0 
83205, 0, 0, 0 
83206, 0, 0, 0 
83209, 0, 0, 0 
83210, 0, 0, 0 
83211, 0, 0, 0 
83212, 0, 0, 0 
83213, 0, 0, 0 
83214, 0, 0, 0 
83215, 0, 0, 0 
83217, 0, 0, 0 
83218, 0, 0, 0 
83220, 0, 0, 0 
83221, 0, 1, 0 
83223, 0, 0, 0 
83226, 0, 0, 0 
83227, 0, 0, 0 
83228, 0, 0, 0 
83229, 0, 0, 0 
83230, 0, 0, 0 
83232, 0, 0, 0 
83233, 0, 0, 0 
83234, 0, 0, 0 
83235, 0, 0, 0 
83236, 0, 0, 0 
83237, 0, 0, 0 
83238, 0, 0, 0 
83239, 0, 0, 0 
83241, 0, 0, 0 
83243, 0, 0, 0 
83244, 0, 0, 0 
83245, 0, 0, 0 
83246, 0, 0, 0 
83250, 0, 0, 0 
83251, 0, 0, 0 
83252, 0, 0, 0 
83253, 0, 0, 0 
83254, 0, 0, 0 
83255, 0, 0, 0 
83256, 0, 0, 0 
83261, 0, 0, 0 
83262, 0, 0, 0 
83263, 0, 0, 0 
83271, 0, 0, 0 
83272, 0, 0, 0 
83274, 0, 0, 0 
83276, 0, 0, 0 
83277, 0, 0, 0 
83278, 0, 0, 0 
83281, 0, 0, 0 
83283, 0, 0, 0 
83285, 0, 0, 0 
83286, 0, 0, 0 
83287, 0, 0, 0 
83301, 1, 1, 3 
83302, 0, 0, 0 
83303, 0, 0, 1 
83311, 0, 0, 0 
83312, 0, 0, 0 
83313, 0, 0, 0 
83314, 0, 0, 0 
83316, 0, 0, 0 
83318, 0, 1, 0 
83320, 0, 0, 0 
83321, 0, 0, 1 
83322, 0, 0, 0 
83323, 0, 0, 0 
83324, 0, 0, 0 
83325, 0, 0, 0 
83327, 0, 0, 0 
83328, 0, 0, 0 
83330, 0, 0, 0 
83332, 0, 0, 0 
83333, 0, 0, 1 
83334, 0, 0, 0 
83335, 0, 0, 0 
83336, 0, 0, 0 
83337, 0, 0, 0 
83338, 0, 1, 0 
83340, 0, 0, 1 
83341, 0, 0, 0 
83342, 0, 0, 0 
83343, 0, 0, 0 
83344, 0, 0, 0 
83346, 0, 0, 0 
83347, 0, 0, 0 
83348, 0, 0, 0 
83349, 0, 0, 0 
83350, 0, 0, 0 
83352, 0, 0, 0 
83353, 0, 0, 0 
83354, 0, 0, 0 
83355, 0, 0, 0 
83401, 0, 0, 1 
83402, 0, 0, 1 
83403, 0, 0, 0 
83404, 0, 2, 2 
83405, 0, 0, 0 
83406, 1, 0, 0 
83414, 0, 0, 0 
83415, 0, 0, 0 
83420, 0, 0, 0 
83421, 0, 0, 0 
83422, 0, 0, 0 
83423, 0, 0, 0 
83424, 0, 0, 0 
83425, 0, 0, 0 
83427, 0, 0, 0 
83428, 0, 0, 0 
83429, 0, 0, 0 
83431, 0, 0, 0 
83433, 0, 0, 0 
83434, 0, 0, 0 
83435, 0, 0, 0 
83436, 0, 0, 0 
83438, 0, 0, 0 
83440, 0, 1, 0 
83441, 0, 0, 0 
83442, 0, 0, 0 
83443, 0, 0, 0 
83444, 0, 0, 0 
83445, 0, 0, 0 
83446, 0, 0, 0 
83448, 0, 0, 0 
83449, 0, 0, 0 
83450, 0, 0, 0 
83451, 0, 0, 0 
83452, 0, 0, 0 
83454, 0, 0, 0 
